ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,FLAG_NM,REGIST_AT,TEL_NO,OPNNG_DE,REGIST_DC,REGIST_DE,REGIST_NO,HMPG_ADDR,SOUND_PROVD_AT,SOUND_UTILIIZA_PRICE,MOBILE_PROVD_AT,LND_AR_VALUE,BULD_AR_VALUE,DSPY_AR_CN,AR_CN,EDC_FCLTY_AR_VALUE,OFFM_AR_CN,DATA_SPCE_AR_VALUE,DATA_CO,PBLPRFR_CAS_CO,TOT_PROGRM_CO,OPNNG_DAY_CO,VIEWNG_NMPR_CO,DAY_AVRG_VIEWNG_NMPR_CO,VIEWNG_PRICE,INFN_VIEWNG_PRICE,SCHBOY_VIEWNG_PRICE,MSKLSD_VIEWNG_PRICE,ADULT_VIEWNG_PRICE,GRP_DSCNT_RT,ETC_DSCNT_RT,DSCNT_CN,FRE_TRGET_CN,SPECL_VIEWNG_PRICE,INFN_SPECL_VIEWNG_PRICE,SCHBOY_SPECL_VIEWNG_PRICE,MSKLSD_SPECL_VIEWNG_PRICE,ADULT_SPECL_VIEWNG_PRICE,GRP_SPECL_VIEWNG_RT,ETC_SPECL_VIEWNG_DSCNT_RT,ETC_SPECL_VIEWNG_DSCNT_CN,FRE_SPECL_VIEWNG_PRICE,NMPR_CO,GVRNM_EMP_SM_CO,QUALF_HOLD_CO,TOT_CNTRCT_EMP_CO,CNTRCT_EMP_CRTFCT_CO,GNRL_GVRNM_EMP_CO,CNTRCT_EMP_CO,PUBLIC_INTN_CO,PUBLIC_VLNTER_CO,ARTGR_EMP_CO,CURTR_QUALF_HOLD_CO,CURTR_NTHG_QUALF_HOLD_CO,PRFSN_CO,GNRL_EMP_CO,PRVATE_INTN_CO,PRVATE_VLNTER_CO,RM_CN,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KCDMART22N000000265,문화시설,미술관,클레이아크김해미술관,경남,김해시,4825033023,진례면 송정리,4825033000,진례면,4.82503E+11,경남 김해시 진례면 진례로 275-51,50874,마라132957,128.7447968,35.2508648,공립,등록,055-340-7000,2006.03.24,Y,2008.08.20,경남-공립13-2008-06호,www.clayarch.org,Y,무료,Y,42038,11814,1817,659,192,240,75,,연5회,12,237,34020,143.5443038,"2,000",-,500,"1,000","2,000",20,10-50,"경남은행카드결제시 50% 최대1인,농협경남 다누리카드결제시 50% 최대1인,관광명소 할인티켓 소지자 30% 티켓소지자,그린카드 결제시 10% 카드소지자,경상남도 자원봉사증 소지자 50% 본인1인","미취학 아동 및 만 65세 이상 이상인 자,임산부(매표시 산모수첩 제시),외교사절단과 그를 수행하는 자,공무수행을 위하여 출입하는 자,「국가 유공자 등 예우 및 지원에 관한 법률」의 규정에 의한 국가유공자 및 유족(상이등급 1급에 해당할 경우, 보조자 1인 포함),「장애인복지법」 제32조에 따라 등록된 장애인(장애등급 1~2급에 해당할 경우, 보조자 1인 포함),「참전유공자 예우에 관한 법률」에 의한 참전군인,초·중·고등학교 단체 관람 인솔교사(미취학 단체 제외),유료단체관람 인솔자(20인 당 인솔자 1인),취재 목적의 언론인","2,000",,500,"1,000","2,000",20,10-50,"경남은행카드결제시 50% 최대1인,농협경남 다누리카드결제시 50% 최대1인,관광명소 할인티켓 소지자 30% 티켓소지자,그린카드 결제시 10% 카드소지자,경상남도 자원봉사증 소지자 50% 본인1인","미취학 아동 및 만 65세 이상 이상인 자,임산부(매표시 산모수첩 제시),외교사절단과 그를 수행하는 자,공무수행을 위하여 출입하는 자,「국가 유공자 등 예우 및 지원에 관한 법률」의 규정에 의한 국가유공자 및 유족(상이등급 1급에 해당할 경우, 보조자 1인 포함),「장애인복지법」 제32조에 따라 등록된 장애인(장애등급 1~2급에 해당할 경우, 보조자 1인 포함),「참전유공자 예우에 관한 법률」에 의한 참전군인,초·중·고등학교 단체 관람 인솔교사(미취학 단체 제외),유료단체관람 인솔자(20인 당 인솔자 1인),취재 목적의 언론인",14,14,,,,,,,,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000266,문화시설,미술관,대산미술관,경남,창원시 의창구,4812132028,대산면 유등리,4812132000,대산면,4.81215E+11,경남 창원시 의창구 대산면 유등로369번길 14-8,51122,마마130062,128.7440738,35.345139,사립,등록,055-291-5237,1999.01.09,Y,2007.01.03,경남-사립13-2007-01호,www.daesanart.com,N,,N,2595,584,436,33,198,72.59,66,6800,연8회,9,252,3276,13,"1,000",300,500,500,"1,000",20,50,"예술인패스, 경로우대(70세이상)","장애인, 박물관.미술관 종사자(증빙자료지참시)",500,,300,500,"1,000",10,50,"장애인, 박물관.미술관 종사자(증빙자료지참시)","장애인(1~3급), 박물관.미술관 종사자(증빙자료지참시),국가보훈대상자",,,,,,,,,,2,1,,,,,1,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000267,문화시설,미술관,리미술관,경남,사천시,4824025023,사천읍 평화리,4824025000,사천읍,4.82403E+11,경남 사천시 사천읍 읍내로 52,52517,라라538765,128.091192,35.0828016,사립,등록,055-835-2015,2015.07.15,Y,2015.10.13,경남-사립21-2015-03호,http://sacheonlee-artmuseum.com,N,,N,1172,1287,314,14,48,36,13,1000,연8회,28,169,4898,28.98224852,"4,000","2,000","3,000","3,000","4,000",30,50,"사천시민, 50인 이상 단체, 장애인, 군경 의무복무자","예술인패스 소지자, 미술관협약단체, 36개월 미만 유아, 기초생활수급자","8,000","2,000","5,000","6,000","4,000",50,50,"예술인패스, 장애인, 문화가 있는날, SNS 전시공유, 사전예약, 군경 의무복무자 50%할인","만 36개월 미만 유아, 기초수급장, 장애인(1~3급)",,,,,,,,,,5,1,1,1,1,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000268,문화시설,미술관,뮤지엄남해,경남,남해군,4884039034,창선면 오용리,4884039000,창선면,4.88403E+11,경남 남해군 창선면 연곡로 13,52454,라라494529,128.0407328,34.8702018,사립,미등록,055-867-2021,2020.12.15,N,미등록,미등록,https://www.xn--q20bo4d78is4fp3bg9flgk2a71j19glzhd2qfle30l.com/,N,,N,9808,912.14,236,34,101,50.6,101,500,연6회,12,310,7210,23.25806452,"5,000","2,000","3,000","3,000","4,000",30,30,"남해군민, 장애인, 군경의 무복주자","예술인패스 소지자, 미술관협약단체, 26개월 미만 유아, 기초생활수급자","8,000","2,000","5,000","6,000","8,000",20,30,"예술인패스 소지자, 미술관협약단체","26개월 미만 유아, 기초생활수급자",,,,,,,,,,3,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000269,문화시설,미술관,우주미술관,경남,사천시,4824031021,정동면 고읍리,4824031000,정동면,4.82405E+11,경남 사천시 정동면 사천강1길 3,52521,라라531755,128.0831714,35.0736677,사립,등록,055-855-0612,2019.06.16,Y,2019.06.17,경남-사립21-2019-04호,www.ujumuseum.com,N,,N,395,,222,7,,12.2,4,50,연3회,2,150,500,3.333333333,"10,000",,"6,000","6,000","6,000",50,50,0.5,65세이상 무료관람,,,,,,,,,,,,,,,,,,,1,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000270,문화시설,미술관,전혁림미술관,경남,통영시,4822011600,봉평동,4822067000,봉평동,4.82205E+11,경남 통영시 봉수1길 10,53078,라라836483,128.4151249,34.8265161,사립,등록,055-645-7349,2003.05.11,Y,2010.07.08,경남-사립13-2010-01호,,N,,N,660,464,264,17,33,33,,,연1회,1,267,11342,42.47940075,,,,,,,,,전체,,,,,,,,,전체,,,,,,,,,,,,,,,,2,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000271,문화시설,미술관,통영옻칠미술관,경남,통영시,4822031021,용남면 화삼리,4822031000,용남면,4.82203E+11,경남 통영시 용남면 용남해안로 36,53029,라라861515,128.44279,34.8546961,사립,등록,055-649-5257,2006.06.15,Y,2006.05.23,경남-사립13-2006-02호,www.ottchil.or.kr,N,,N,4364,937,303,25,259,14,,,연2회,4,308,5057,16.41883117,"3,000","1,000","1,000","2,000","3,000",25,50,"20인이상단체,경로,장애인,군경","5세이하,1~3급장애,병력명문가","3,000",,"1,000","2,000","3,000",25,50,"20인이상단체,경로,장애인,군경","5세이하,1~3급장애,병력명문가",,,,,,,,,,,,2,2,2,1,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000272,문화시설,미술관,서귀포시기당미술관,제주특별자치도,서귀포시,5013010600,서홍동,5013054000,천지동,5.01305E+11,제주특별자치도 서귀포시 남성중로153번길 15,63594,다나116730,126.5511934,33.2447972,공립,등록,064-733-1586,1987.07.01,Y,1997.06.04,제주-공립13-1997-01호,culture.seogwipo.go.kr/gidang,N,,N,11279,1230,601,107,58,,,,연5회,8,312,12959,41.53525641,,,,,,,,제주도민50%,"미취학 아동, 국가보훈대상자, 기초수급자, 장애인, 문화의 날, 65세 이상 노인, 군인 등","11,892",,691,376,,30~40,,제주도민50%,"제주도립미술관 조례에 따른 무료, 문화의날 무료등",1,1,,,,,,1,,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000273,문화시설,미술관,소암기념관,제주특별자치도,서귀포시,5013010100,서귀동,5013052000,정방동,5.01303E+11,제주특별자치도 서귀포시 소암로 15,63595,다나131730,126.5674212,33.2451236,공립,등록,064-760-3511,2008.10.04,Y,2008.12.09,제주-공립13-2008-09호,culture.seogwipo.go.kr/soam,N,,N,1903,1523,351,62,62,50,20,100,연5회,5,310,7298,23.54193548,,,,,,,,,전체,,,,,,,,,전체,1,1,,,,,,1,,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000274,문화시설,미술관,이중섭미술관,제주특별자치도,서귀포시,5013010100,서귀동,5013052000,정방동,5.01303E+11,제주특별자치도 서귀포시 이중섭로 27-3,63595,다나128731,126.5648746,33.2458616,공립,등록,064-760-3561,2002.11.28,Y,2004.09.15,제주-공립13-2004-02호,culture.seogwipo.go.kr/jslee/,N,,N,9100,589,194,41,,36,,,연5회,6,301,67490,224.2192691,"1,500",무료,400,800,800,50,50,제주도민50%,"미취학 아동, 국가보훈대상자, 기초수급자, 장애인, 문화의 날, 65세 이상 노인, 군인 등","1,500",무료,400,800,800,50,50,제주도민50%,"미취학 아동, 국가보훈대상자, 기초수급자, 장애인, 문화의 날, 65세 이상 노인, 군인 등",1,1,2,1,,2,7,1,,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000275,문화시설,미술관,제주도립 김창열미술관,제주특별자치도,제주시,5011025034,한림읍 월림리,5011025000,한림읍,5.01103E+11,제주특별자치도 제주시 한림읍 용금로 883-5,63017,나나854837,126.2686717,33.3390713,공립,등록,064-710-4150,2016.09.24,Y,2016.09.09,제주-공립13-2016-05호,http://kimtschang-yeul.jeju.go.kr,N,,N,4990,1587,435,148,148,77,,,연8회,6,304,60116,197.75,"2,000",무료,500,"1,000","1,000",30,50,"제주도민, 재외도민증 소지자, 명예도민증 소지자, 앞항목의 직계 존비속","제주특별자치도립미술관 설치 및 운영 조례 제14조(관람료 면제), 문화가 있는 날","2,000",무료,500,"1,000","1,000",30,50,"제주도민, 재외도민증 소지자, 명예도민증 소지자, 앞항목의 직계 존비속","제주특별자치도립미술관 설치 및 운영 조례 제14조(관람료 면제), 문화가 있는 날",2,2,5,,,5,,,,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000276,문화시설,미술관,제주도립미술관,제주특별자치도,제주시,5011013700,연동,5011065000,연동,5.01103E+11,제주특별자치도 제주시 1100로 2894-78,63079,다나061961,126.4896861,33.45255,공립,등록,064-710-4300,2009.06.26,Y,2010.09.27,제주-공립13-2010-05호,http://jmoa.jeju.go.kr/kor/,N,,N,39759,7087.09,1912,548,31.76,267.44,106,5920,연7회,4,310,38114,122.9483871,"2,000",-,500,"1,000","2,000",30,50,도민할인 50%,"국빈 및 외교사절, 6세 이하, 65세 이상, 미술관 소장품 기증자, 학술연구 목적 출입자, 공무수행자, 장애인, 국가유공자, 독립유공자, 518민주유공자, 참전유공자, 고엽제후유증 환자, 특수임무유공자, 의사상자, 43사건 희생자 및 유족, 제주 병역명문가, 전기자동차 등록증 소지자, 감면액 이상 자원봉사 마일리지 소지자, 수급권자","2,000",,500,"1,000","2,000",30,50,도민할인 50%,"국빈 및 외교사절, 6세 이하, 65세 이상, 미술관 소장품 기증자, 학술연구 목적 출입자, 공무수행자, 장애인, 국가유공자, 독립유공자, 518민주유공자, 참전유공자, 고엽제후유증 환자, 특수임무유공자, 의사상자, 43사건 희생자 및 유족, 제주 병역명문가, 전기자동차 등록증 소지자, 감면액 이상 자원봉사 마일리지 소지자, 수급권자",4,4,4,,,4,,4,20,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000277,문화시설,미술관,제주추사관,제주특별자치도,서귀포시,5013025023,대정읍 안성리,5013025000,대정읍,5.01303E+11,제주특별자치도 서귀포시 대정읍 추사로 44,63517,나나862738,126.278494,33.2497961,공립,등록,064-710-6803,2010.05.13,Y,2010.12.27,제주-공립13-2010-08호,http://www.jeju.go.kr/chusa,N,,N,1618,1194,496,38,,165,,,연2회,4,187,21652,115.7860963,,,,,,,,,전체,,,,,,,,,전체,1,1,4,,,4,,1,7,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000278,문화시설,미술관,제주현대미술관,제주특별자치도,제주시,5011031030,한경면 저지리,5011031000,한경면,5.01105E+11,제주특별자치도 제주시 한경면 저지14길 35,63005,나나851838,126.2656919,33.3396929,공립,등록,064-710-7803,2007.09.01,Y,2007.07.23,제주-공립13-2007-05호,http://jejumuseum.go.kr,N,,N,7963,2107,1030,127,99,110,44,1418,연9회,2,311,68581,220.5176849,,,,,,,,,"국빈 및 외교사절, 6세 이하, 65세 이상, 미술관 소장품 기증자, 학술연구 목적 출입자, 공무수행자, 장애인, 국가유공자, 독립유공자, 518민주유공자, 참전유공자, 고엽제후유증 환자, 특수임무유공자, 의사상자, 44사건 희생자 및 유족, 제주 병역명문가, 전기자동차 등록증 소지자, 감면액 이상 자원봉사 마일리지 소지자, 수급권자","2,000",,500,"1,000","2,000",30,50,도민할인 50%,"국빈 및 외교사절, 6세 이하, 65세 이상, 미술관 소장품 기증자, 학술연구 목적 출입자, 공무수행자, 장애인, 국가유공자, 독립유공자, 518민주유공자, 참전유공자, 고엽제후유증 환자, 특수임무유공자, 의사상자, 44사건 희생자 및 유족, 제주 병역명문가, 전기자동차 등록증 소지자, 감면액 이상 자원봉사 마일리지 소지자, 수급권자",2,2,2,,,2,,2,4,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000279,문화시설,미술관,김영갑갤러리두모악미술관,제주특별자치도,서귀포시,5013025928,성산읍 삼달리,5013025900,성산읍,5.01303E+11,제주특별자치도 서귀포시 성산읍 삼달로 137,63635,다나399869,126.8542458,33.3723676,사립,등록,064-784-9907,2002.08,Y,2006.02.24,제주-사립13-2006-01호,www.dumoak.com,N,,N,8651,947,610,149,,66,,,연5회,1,310,40525,130.7258065,"4,500","1,500","1,500","3,000","4,500",,,"제주도민, 군인, 국가유공자 3,000원 / 65세이상 1,500원","장애인1~3급, 3세이하",,,,,,,,,,,,,,,,,,,1,,4,4,4,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000280,문화시설,미술관,김택화미술관,제주특별자치도,제주시,5011025925,조천읍 신흥리,5011025900,조천읍,5.01103E+11,제주특별자치도 제주시 조천읍 신흥로 1,63332,다다213060,126.6531786,33.5437575,사립,등록,064-900-9097,2019.12.16,Y,2019.11.12.,제주-사립13-2019-02호,https://www.kimtekhwa.com/,N,,Y,730,280,320,11,,22,24,50,연4회,56,300,15600,52,"4,500",,"1,500","3,000","4,500",,,제주도민 33.33%,"7세이하,장애인,국가유공자","4,500",,"1,500","3,000","4,500",,,제주도민 33.33%,"7세이하,장애인,국가유공자",,,,,,,,,,1,2,1,1,1,1,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000281,문화시설,미술관,돌하르방미술관,제주특별자치도,제주시,5011025927,조천읍 북촌리,5011025900,조천읍,5.01105E+11,제주특별자치도 제주시 조천읍 북촌서1길 70,63339,다다246055,126.6888123,33.5388475,사립,등록,064-782-0570,2005.10.22,Y,2007.08.30,제주-사립13-2007-08호,,N,,N,14876,56,8264,73,,83,,130,연5회,4,363,18400,50.68870523,"6,000","4,000","4,000","4,000","6,000",17,33,"도민할인, 경로할인, 장애인할인, 국가유공자할인","36개월 미만, 80세 이상, 북촌리 주민, 인솔자, 가이드","6,000","4,000","4,000","4,000","6,000",17,33,"도민할인, 경로할인, 장애인할인, 국가유공자할인","36개월 미만, 80세 이상, 북촌리 주민, 인솔자, 가이드",,,,,,,,,,,,2,2,2,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000282,문화시설,미술관,러브랜드미술관(휴관),제주특별자치도,제주시,5011013700,연동,5011065000,연동,5.01103E+11,제주특별자치도 제주시 1100로 2894-72,63079,다나059960,126.488483,33.4521111,사립,등록,064-712-6988,2004.11.16,Y,2007.04.02,제주-사립13-2007-04호,,,,,,,,,,,,,,,휴관,휴관,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000283,문화시설,미술관,박물관은 살아있다,제주특별자치도,서귀포시,5013011900,색달동,5013062000,예래동,5.01303E+11,제주특별자치도 서귀포시 중문관광로 42,63535,나나984742,126.4097703,33.2549006,사립,등록,064-805-0888,2012.7.1,Y,2012.07.15,제주-사립13-2012-03호,http://www.alivemuseum.com/branch/jeju,N,,N,20950,4608,2667,168,33,33,,150,,,365,161160,441.5342466,"14,000","12,000","12,000","13,000","14,000",35,30,"제주도민할인, 장애인, 국가유공자, 경로 할인",36개월 미만,,,,,,,,,,,,,,,,,,,1,,13,13,13,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000284,문화시설,미술관,빛의 벙커 (제주 성산 AMIEX 전시관),제주특별자치도,서귀포시,5013025924,성산읍 고성리,5013025900,성산읍,5.01305E+11,제주특별자치도 서귀포시 성산읍 서성일로1168번길 89-17,63641,다나441944,126.8992119,33.4398748,사립,미등록,1522-2653,2018.11.16,N,미등록,미등록,www.bunkerdelumieres.com,N,,Y,2979.15,2979.15,1380,,,104,,,연1회,,365,405258,1110.29589,,,,,,,,,,"15,000","8,000","9,000","11,000","15,000",,,"도민 할인, 제휴처 할인 등",36개월 미만 유아,,,,,,,,,,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000285,문화시설,미술관,아라리오뮤지엄 탑동시네마,제주특별자치도,제주시,5011010600,삼도이동,5011056000,삼도2동,5.01103E+11,제주특별자치도 제주시 탑동로 14,63165,다다093032,126.5233925,33.5174206,사립,등록,064-720-8201,2014.10.30,Y,2014.10.30,제주-사립13-2014-02호,http://www.arariomuseum.org,Y,무료,N,2493,5715,4798,448,,149,17,50,연2회,,311,26744,85.99356913,"15,000","6,000","6,000","9,000","15,000","20,초중고 30",10,"65세 이상, 장애인,국가유공자, 도민 50%, 삼성카드 10% 할인, 현대카드 20% M포인트 사용 (현장결제 시 적용)",36개월 이하의 영유아,상설전 관람료에 포함,,,,,,,,36개월 이하의 영유아,,,,,,,,,,2,,2,2,2,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000286,문화시설,미술관,왈종미술관,제주특별자치도,서귀포시,5013010500,동홍동,5013057000,동홍동,5.01305E+11,제주특별자치도 서귀포시 칠십리로214번길 30,63597,다나137730,126.5736629,33.2453021,사립,등록,064-763-3600,2013.06.01,Y,2012.12.24,제주-사립13-2012-09호,www.walartmuseum.or.kr,N,,N,2481,999,335,74,46,25,45,1320,연1회,,313,19946,63.72523962,"5,000",-,"3,000","3,000","5,000",40,40,"제주도민할인,,매월 마지막주 문화가있는 수요일","미취학 아동 ,장애인,국가유공자","5,000",,"3,000","3,000","5,000",40,40,"제주도민할인,,매월 마지막주 문화가있는 수요일","미취학 아동 ,장애인,국가유공자",,,,,,,,,,2,1,3,3,3,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000287,문화시설,미술관,유민미술관,제주특별자치도,서귀포시,5013025924,성산읍 고성리,5013025900,성산읍,5.01303E+11,제주특별자치도 서귀포시 성산읍 섭지코지로 107,63642,다나466928,126.9264427,33.4260424,사립,등록,064-731-7791,2017.06.09,Y,2017.07.05,제주-사립13-2017-02호,www.yuminart.org,Y,1000,Y,58950,2821,1184,83,,19,,,,1,312,30000,96.15384615,"12,000",,,"9,000","12,000",25,25~50,제주도민/회원/경로우대/장애우/국가유공자/투숙객 할인,미취학(만 7세 이하 무료),,,,,,,,,,,,,,,,,,,1,3,3,3,3,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000288,문화시설,미술관,제주옹기숨미술관,제주특별자치도,제주시,5011013900,해안동,5011066000,노형동,5.01105E+11,제주특별자치도 제주시 주르레길 55-19,63077,다나052957,126.4806347,33.4491072,사립,등록,064-748-3577,2018.02.14,Y,2018.10.18,제주-사립21-2018-04호,www.제주옹기.com,N,,N,1651,376,148,26,61,10,,150,연2회,21,300,21000,70,,,,,,,,,전체,,,,,,,,,전체,,,,,,,,,,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000289,문화시설,미술관,제주유리의성,제주특별자치도,제주시,5011031030,한경면 저지리,5011031000,한경면,5.01103E+11,제주특별자치도 제주시 한경면 녹차분재로 462,63005,나나858810,126.2736624,33.3146339,사립,등록,064-772-2000,2008.10.22,Y,2008.12.09,제주-사립13-2008-08호,www.jejuglasscastle.com,N,,N,15526,3173,15526,32,148,31,,,,,365,87352,239.3205479,"11,000","8,000","8,000","9,000","11,000",18,10,제주도민 30%할인,,,,,,,,,,,,,,,,,,,,4,,12,12,12,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000290,문화시설,미술관,제주조각공원,제주특별자치도,서귀포시,5013031026,안덕면 덕수리,5013031000,안덕면,5.01303E+11,제주특별자치도 서귀포시 안덕면 일주서로 1836,63527,나나902742,126.3222874,33.2541298,사립,등록,064-794-9680,1987.10.01,Y,2007.08.30,제주-사립13-2007-10호,www.jejuartpark.com,N,,N,412286,1688.12,214800,,,,,,,,300,36000,120,,,,,,,,,전체,"8,000",,"5,000","6,000","8,000",10,50,,"만 48개월 미만 유아, 국가보훈대상자, 기초수급자, 장애인(1~3급) 등",,,,,,,,,,,,1,1,1,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
